,log_10_rew_prob,variable,value
124,-0.6800000000000002,N_comm,7.0
125,-0.6800000000000002,N_comm,7.0
126,-0.6800000000000002,N_comm,7.0
127,-0.6800000000000002,N_comm,7.0
128,-0.6800000000000002,N_comm,7.0
129,-0.6800000000000002,N_comm,7.0
130,-0.4866666666666668,N_comm,8.0
131,-0.4866666666666668,N_comm,8.0
132,-0.4866666666666668,N_comm,8.0
133,-0.4866666666666668,N_comm,8.0
134,-0.4866666666666668,N_comm,8.0
135,-0.4866666666666668,N_comm,8.0
136,-0.4866666666666668,N_comm,8.0
137,-0.4866666666666668,N_comm,8.0
138,-0.4866666666666668,N_comm,8.0
139,-0.4866666666666668,N_comm,8.0
140,-0.2933333333333335,N_comm,8.0
141,-0.2933333333333335,N_comm,8.0
142,-0.2933333333333335,N_comm,8.0
143,-0.2933333333333335,N_comm,8.0
144,-0.2933333333333335,N_comm,8.0
145,-0.2933333333333335,N_comm,8.0
146,-0.2933333333333335,N_comm,8.0
147,-0.2933333333333335,N_comm,8.0
148,-0.2933333333333335,N_comm,8.0
149,-0.2933333333333335,N_comm,8.0
150,-0.1,N_comm,8.0
151,-0.1,N_comm,8.0
152,-0.1,N_comm,8.0
153,-0.1,N_comm,8.0
154,-0.1,N_comm,8.0
155,-0.1,N_comm,8.0
156,-0.1,N_comm,8.0
157,-0.1,N_comm,8.0
158,-0.1,N_comm,8.0
159,-0.1,N_comm,8.0
160,-3.0,modul,0.6301533799953752
161,-3.0,modul,0.6301533799953752
162,-3.0,modul,0.6301533799953752
163,-3.0,modul,0.6301533799953752
164,-3.0,modul,0.6301533799953752
165,-3.0,modul,0.6301533799953752
166,-3.0,modul,0.6301533799953752
167,-3.0,modul,0.6301533799953752
168,-3.0,modul,0.6301533799953752
169,-3.0,modul,0.6301533799953752
170,-2.8066666666666666,modul,0.640586719995641
171,-2.8066666666666666,modul,0.640586719995641
172,-2.8066666666666666,modul,0.640586719995641
173,-2.8066666666666666,modul,0.640586719995641
174,-2.8066666666666666,modul,0.640586719995641
175,-2.8066666666666666,modul,0.640586719995641
176,-2.8066666666666666,modul,0.640586719995641
177,-2.8066666666666666,modul,0.640586719995641
178,-2.8066666666666666,modul,0.640586719995641
179,-2.8066666666666666,modul,0.640586719995641
180,-2.6133333333333333,modul,0.6398997399955423
181,-2.6133333333333333,modul,0.6398997399955423
182,-2.6133333333333333,modul,0.6398997399955423
183,-2.6133333333333333,modul,0.6398997399955423
184,-2.6133333333333333,modul,0.6398997399955423
185,-2.6133333333333333,modul,0.6398997399955423
186,-2.6133333333333333,modul,0.6398997399955423
187,-2.6133333333333333,modul,0.6398997399955423
188,-2.6133333333333333,modul,0.6398997399955423
189,-2.6133333333333333,modul,0.6398997399955423
190,-2.42,modul,0.628308819995434
191,-2.42,modul,0.628308819995434
192,-2.42,modul,0.628308819995434
193,-2.42,modul,0.628308819995434
194,-2.42,modul,0.628308819995434
195,-2.42,modul,0.628308819995434
196,-2.42,modul,0.628308819995434
197,-2.42,modul,0.628308819995434
198,-2.42,modul,0.628308819995434
199,-2.42,modul,0.628308819995434
200,-2.2266666666666666,modul,0.6411931799957816
201,-2.2266666666666666,modul,0.6411931799957816
202,-2.2266666666666666,modul,0.6411931799957816
203,-2.2266666666666666,modul,0.6411931799957816
204,-2.2266666666666666,modul,0.6411931799957816
205,-2.2266666666666666,modul,0.6411931799957816
206,-2.2266666666666666,modul,0.6411931799957816
207,-2.2266666666666666,modul,0.6411931799957816
208,-2.2266666666666666,modul,0.6411931799957816
209,-2.2266666666666666,modul,0.6411931799957816
210,-2.033333333333333,modul,0.6510354199957178
211,-2.033333333333333,modul,0.6510354199957178
212,-2.033333333333333,modul,0.6510354199957178
213,-2.033333333333333,modul,0.6510354199957178
214,-2.033333333333333,modul,0.6510354199957178
215,-2.033333333333333,modul,0.6510354199957178
216,-2.033333333333333,modul,0.6510354199957178
217,-2.033333333333333,modul,0.6510354199957178
218,-2.033333333333333,modul,0.6510354199957178
219,-2.033333333333333,modul,0.6510354199957178
220,-1.84,modul,0.6499320799958788
221,-1.84,modul,0.6499320799958788
222,-1.84,modul,0.6499320799958788
223,-1.84,modul,0.6499320799958788
224,-1.84,modul,0.6499320799958788
225,-1.84,modul,0.6499320799958788
226,-1.84,modul,0.6499320799958788
227,-1.84,modul,0.6499320799958788
228,-1.84,modul,0.6499320799958788
229,-1.84,modul,0.6499320799958788
230,-1.6466666666666667,modul,0.6448263799962234
231,-1.6466666666666667,modul,0.6448263799962234
232,-1.6466666666666667,modul,0.6448263799962234
233,-1.6466666666666667,modul,0.6448263799962234
234,-1.6466666666666667,modul,0.6448263799962234
235,-1.6466666666666667,modul,0.6448263799962234
236,-1.6466666666666667,modul,0.6448263799962234
237,-1.6466666666666667,modul,0.6448263799962234
238,-1.6466666666666667,modul,0.6448263799962234
239,-1.6466666666666667,modul,0.6448263799962234
240,-1.4533333333333334,modul,0.6544203599973019
241,-1.4533333333333334,modul,0.6544203599973019
242,-1.4533333333333334,modul,0.6544203599973019
243,-1.4533333333333334,modul,0.6544203599973019
244,-1.4533333333333334,modul,0.6544203599973019
245,-1.4533333333333334,modul,0.6544203599973019
246,-1.4533333333333334,modul,0.6544203599973019
247,-1.4533333333333334,modul,0.6544203599973019
248,-1.4533333333333334,modul,0.6544203599973019
249,-1.4533333333333334,modul,0.6544203599973019
250,-1.26,modul,0.6486591999978064
251,-1.26,modul,0.6486591999978064
252,-1.26,modul,0.6486591999978064
253,-1.26,modul,0.6486591999978064
254,-1.26,modul,0.6486591999978064
255,-1.26,modul,0.6486591999978064
256,-1.26,modul,0.6486591999978064
257,-1.26,modul,0.6486591999978064
258,-1.26,modul,0.6486591999978064
259,-1.26,modul,0.6486591999978064
260,-1.0666666666666667,modul,0.643107099998807
261,-1.0666666666666667,modul,0.643107099998807
262,-1.0666666666666667,modul,0.643107099998807
263,-1.0666666666666667,modul,0.643107099998807
264,-1.0666666666666667,modul,0.643107099998807
265,-1.0666666666666667,modul,0.643107099998807
266,-1.0666666666666667,modul,0.643107099998807
267,-1.0666666666666667,modul,0.643107099998807
268,-1.0666666666666667,modul,0.643107099998807
269,-1.0666666666666667,modul,0.643107099998807
270,-0.8733333333333335,modul,0.6713038599995143
271,-0.8733333333333335,modul,0.6713038599995143
272,-0.8733333333333335,modul,0.6713038599995143
273,-0.8733333333333335,modul,0.6713038599995143
274,-0.8733333333333335,modul,0.6713038599995143
275,-0.8733333333333335,modul,0.6713038599995143
276,-0.8733333333333335,modul,0.6713038599995143
277,-0.8733333333333335,modul,0.6713038599995143
278,-0.8733333333333335,modul,0.6713038599995143
279,-0.8733333333333335,modul,0.6713038599995143
280,-0.6800000000000002,modul,0.6474804199997257
281,-0.6800000000000002,modul,0.6474804199997257
282,-0.6800000000000002,modul,0.6474804199997257
283,-0.6800000000000002,modul,0.6474804199997257
284,-0.6800000000000002,modul,0.6474804199997257
285,-0.6800000000000002,modul,0.6474804199997257
286,-0.6800000000000002,modul,0.6474804199997257
287,-0.6800000000000002,modul,0.6474804199997257
288,-0.6800000000000002,modul,0.6474804199997257
289,-0.6800000000000002,modul,0.6474804199997257
290,-0.4866666666666668,modul,0.5279851599998034
291,-0.4866666666666668,modul,0.5279851599998034
292,-0.4866666666666668,modul,0.5279851599998034
293,-0.4866666666666668,modul,0.5279851599998034
294,-0.4866666666666668,modul,0.5279851599998034
295,-0.4866666666666668,modul,0.5279851599998034
296,-0.4866666666666668,modul,0.5279851599998034
297,-0.4866666666666668,modul,0.5279851599998034
298,-0.4866666666666668,modul,0.5279851599998034
299,-0.4866666666666668,modul,0.5279851599998034
300,-0.2933333333333335,modul,0.3854442399998691
301,-0.2933333333333335,modul,0.3854442399998691
302,-0.2933333333333335,modul,0.3854442399998691
303,-0.2933333333333335,modul,0.3854442399998691
304,-0.2933333333333335,modul,0.3854442399998691
305,-0.2933333333333335,modul,0.3854442399998691
306,-0.2933333333333335,modul,0.3854442399998691
307,-0.2933333333333335,modul,0.3854442399998691
308,-0.2933333333333335,modul,0.3854442399998691
309,-0.2933333333333335,modul,0.3854442399998691
310,-0.1,modul,0.28370547999989115
311,-0.1,modul,0.28370547999989115
312,-0.1,modul,0.28370547999989115
313,-0.1,modul,0.28370547999989115
314,-0.1,modul,0.28370547999989115
315,-0.1,modul,0.28370547999989115
316,-0.1,modul,0.28370547999989115
317,-0.1,modul,0.28370547999989115
318,-0.1,modul,0.28370547999989115
319,-0.1,modul,0.28370547999989115
320,-3.0,n_cc_vacc,14.0
321,-3.0,n_cc_vacc,18.0
322,-3.0,n_cc_vacc,14.0
323,-3.0,n_cc_vacc,16.0
324,-3.0,n_cc_vacc,14.0
325,-3.0,n_cc_vacc,18.0
326,-3.0,n_cc_vacc,12.0
327,-3.0,n_cc_vacc,14.0
328,-3.0,n_cc_vacc,11.0
329,-3.0,n_cc_vacc,15.0
330,-2.8066666666666666,n_cc_vacc,10.0
331,-2.8066666666666666,n_cc_vacc,15.0
332,-2.8066666666666666,n_cc_vacc,16.0
333,-2.8066666666666666,n_cc_vacc,18.0
334,-2.8066666666666666,n_cc_vacc,16.0
335,-2.8066666666666666,n_cc_vacc,13.0
336,-2.8066666666666666,n_cc_vacc,14.0
337,-2.8066666666666666,n_cc_vacc,11.0
338,-2.8066666666666666,n_cc_vacc,13.0
339,-2.8066666666666666,n_cc_vacc,16.0
340,-2.6133333333333333,n_cc_vacc,14.0
341,-2.6133333333333333,n_cc_vacc,15.0
342,-2.6133333333333333,n_cc_vacc,14.0
343,-2.6133333333333333,n_cc_vacc,14.0
344,-2.6133333333333333,n_cc_vacc,12.0
345,-2.6133333333333333,n_cc_vacc,12.0
346,-2.6133333333333333,n_cc_vacc,15.0
347,-2.6133333333333333,n_cc_vacc,16.0
348,-2.6133333333333333,n_cc_vacc,13.0
349,-2.6133333333333333,n_cc_vacc,13.0
350,-2.42,n_cc_vacc,9.0
351,-2.42,n_cc_vacc,7.0
352,-2.42,n_cc_vacc,15.0
353,-2.42,n_cc_vacc,14.0
354,-2.42,n_cc_vacc,11.0
355,-2.42,n_cc_vacc,11.0
356,-2.42,n_cc_vacc,11.0
357,-2.42,n_cc_vacc,14.0
358,-2.42,n_cc_vacc,11.0
359,-2.42,n_cc_vacc,18.0
360,-2.2266666666666666,n_cc_vacc,8.0
361,-2.2266666666666666,n_cc_vacc,10.0
362,-2.2266666666666666,n_cc_vacc,8.0
363,-2.2266666666666666,n_cc_vacc,13.0
364,-2.2266666666666666,n_cc_vacc,9.0
365,-2.2266666666666666,n_cc_vacc,13.0
366,-2.2266666666666666,n_cc_vacc,14.0
367,-2.2266666666666666,n_cc_vacc,13.0
368,-2.2266666666666666,n_cc_vacc,6.0
369,-2.2266666666666666,n_cc_vacc,8.0
370,-2.033333333333333,n_cc_vacc,8.0
371,-2.033333333333333,n_cc_vacc,10.0
372,-2.033333333333333,n_cc_vacc,9.0
373,-2.033333333333333,n_cc_vacc,11.0
374,-2.033333333333333,n_cc_vacc,10.0
375,-2.033333333333333,n_cc_vacc,11.0
376,-2.033333333333333,n_cc_vacc,8.0
377,-2.033333333333333,n_cc_vacc,13.0
378,-2.033333333333333,n_cc_vacc,14.0
379,-2.033333333333333,n_cc_vacc,6.0
380,-1.84,n_cc_vacc,9.0
381,-1.84,n_cc_vacc,2.0
382,-1.84,n_cc_vacc,5.0
383,-1.84,n_cc_vacc,3.0
384,-1.84,n_cc_vacc,7.0
385,-1.84,n_cc_vacc,6.0
386,-1.84,n_cc_vacc,9.0
387,-1.84,n_cc_vacc,4.0
388,-1.84,n_cc_vacc,6.0
389,-1.84,n_cc_vacc,7.0
390,-1.6466666666666667,n_cc_vacc,4.0
391,-1.6466666666666667,n_cc_vacc,3.0
392,-1.6466666666666667,n_cc_vacc,6.0
393,-1.6466666666666667,n_cc_vacc,3.0
394,-1.6466666666666667,n_cc_vacc,4.0
395,-1.6466666666666667,n_cc_vacc,2.0
396,-1.6466666666666667,n_cc_vacc,3.0
397,-1.6466666666666667,n_cc_vacc,10.0
398,-1.6466666666666667,n_cc_vacc,8.0
399,-1.6466666666666667,n_cc_vacc,6.0
400,-1.4533333333333334,n_cc_vacc,4.0
401,-1.4533333333333334,n_cc_vacc,2.0
402,-1.4533333333333334,n_cc_vacc,3.0
403,-1.4533333333333334,n_cc_vacc,2.0
404,-1.4533333333333334,n_cc_vacc,3.0
405,-1.4533333333333334,n_cc_vacc,6.0
406,-1.4533333333333334,n_cc_vacc,4.0
407,-1.4533333333333334,n_cc_vacc,4.0
408,-1.4533333333333334,n_cc_vacc,4.0
409,-1.4533333333333334,n_cc_vacc,5.0
410,-1.26,n_cc_vacc,4.0
411,-1.26,n_cc_vacc,5.0
412,-1.26,n_cc_vacc,7.0
413,-1.26,n_cc_vacc,4.0
414,-1.26,n_cc_vacc,2.0
415,-1.26,n_cc_vacc,4.0
416,-1.26,n_cc_vacc,1.0
417,-1.26,n_cc_vacc,4.0
418,-1.26,n_cc_vacc,2.0
419,-1.26,n_cc_vacc,1.0
420,-1.0666666666666667,n_cc_vacc,2.0
421,-1.0666666666666667,n_cc_vacc,1.0
422,-1.0666666666666667,n_cc_vacc,6.0
423,-1.0666666666666667,n_cc_vacc,3.0
424,-1.0666666666666667,n_cc_vacc,1.0
425,-1.0666666666666667,n_cc_vacc,2.0
426,-1.0666666666666667,n_cc_vacc,1.0
427,-1.0666666666666667,n_cc_vacc,1.0
428,-1.0666666666666667,n_cc_vacc,4.0
429,-1.0666666666666667,n_cc_vacc,2.0
430,-0.8733333333333335,n_cc_vacc,2.0
431,-0.8733333333333335,n_cc_vacc,2.0
432,-0.8733333333333335,n_cc_vacc,2.0
433,-0.8733333333333335,n_cc_vacc,2.0
434,-0.8733333333333335,n_cc_vacc,2.0
435,-0.8733333333333335,n_cc_vacc,3.0
436,-0.8733333333333335,n_cc_vacc,3.0
437,-0.8733333333333335,n_cc_vacc,2.0
438,-0.8733333333333335,n_cc_vacc,2.0
439,-0.8733333333333335,n_cc_vacc,1.0
440,-0.6800000000000002,n_cc_vacc,1.0
441,-0.6800000000000002,n_cc_vacc,1.0
442,-0.6800000000000002,n_cc_vacc,3.0
443,-0.6800000000000002,n_cc_vacc,3.0
444,-0.6800000000000002,n_cc_vacc,1.0
445,-0.6800000000000002,n_cc_vacc,5.0
446,-0.6800000000000002,n_cc_vacc,2.0
447,-0.6800000000000002,n_cc_vacc,4.0
448,-0.6800000000000002,n_cc_vacc,2.0
449,-0.6800000000000002,n_cc_vacc,2.0
450,-0.4866666666666668,n_cc_vacc,3.0
451,-0.4866666666666668,n_cc_vacc,1.0
452,-0.4866666666666668,n_cc_vacc,4.0
453,-0.4866666666666668,n_cc_vacc,2.0
454,-0.4866666666666668,n_cc_vacc,2.0
455,-0.4866666666666668,n_cc_vacc,1.0
456,-0.4866666666666668,n_cc_vacc,1.0
457,-0.4866666666666668,n_cc_vacc,1.0
458,-0.4866666666666668,n_cc_vacc,2.0
459,-0.4866666666666668,n_cc_vacc,1.0
460,-0.2933333333333335,n_cc_vacc,1.0
461,-0.2933333333333335,n_cc_vacc,2.0
462,-0.2933333333333335,n_cc_vacc,5.0
463,-0.2933333333333335,n_cc_vacc,1.0
464,-0.2933333333333335,n_cc_vacc,2.0
465,-0.2933333333333335,n_cc_vacc,1.0
466,-0.2933333333333335,n_cc_vacc,2.0
467,-0.2933333333333335,n_cc_vacc,2.0
468,-0.2933333333333335,n_cc_vacc,1.0
469,-0.2933333333333335,n_cc_vacc,1.0
470,-0.1,n_cc_vacc,1.0
471,-0.1,n_cc_vacc,1.0
472,-0.1,n_cc_vacc,3.0
473,-0.1,n_cc_vacc,2.0
474,-0.1,n_cc_vacc,2.0
475,-0.1,n_cc_vacc,2.0
476,-0.1,n_cc_vacc,2.0
477,-0.1,n_cc_vacc,3.0
478,-0.1,n_cc_vacc,2.0
479,-0.1,n_cc_vacc,1.0
480,-3.0,gcc_vacc_fract,0.274
481,-3.0,gcc_vacc_fract,0.178
482,-3.0,gcc_vacc_fract,0.264
483,-3.0,gcc_vacc_fract,0.154
484,-3.0,gcc_vacc_fract,0.276
485,-3.0,gcc_vacc_fract,0.204
486,-3.0,gcc_vacc_fract,0.286
487,-3.0,gcc_vacc_fract,0.366
488,-3.0,gcc_vacc_fract,0.278
489,-3.0,gcc_vacc_fract,0.244
490,-2.8066666666666666,gcc_vacc_fract,0.558
491,-2.8066666666666666,gcc_vacc_fract,0.164
492,-2.8066666666666666,gcc_vacc_fract,0.238
493,-2.8066666666666666,gcc_vacc_fract,0.282
494,-2.8066666666666666,gcc_vacc_fract,0.232
495,-2.8066666666666666,gcc_vacc_fract,0.478
496,-2.8066666666666666,gcc_vacc_fract,0.186
497,-2.8066666666666666,gcc_vacc_fract,0.248
498,-2.8066666666666666,gcc_vacc_fract,0.18
499,-2.8066666666666666,gcc_vacc_fract,0.164
500,-2.6133333333333333,gcc_vacc_fract,0.36
501,-2.6133333333333333,gcc_vacc_fract,0.278
502,-2.6133333333333333,gcc_vacc_fract,0.278
503,-2.6133333333333333,gcc_vacc_fract,0.632
504,-2.6133333333333333,gcc_vacc_fract,0.184
505,-2.6133333333333333,gcc_vacc_fract,0.274
506,-2.6133333333333333,gcc_vacc_fract,0.366
507,-2.6133333333333333,gcc_vacc_fract,0.452
508,-2.6133333333333333,gcc_vacc_fract,0.384
509,-2.6133333333333333,gcc_vacc_fract,0.268
510,-2.42,gcc_vacc_fract,0.568
511,-2.42,gcc_vacc_fract,0.882
512,-2.42,gcc_vacc_fract,0.206
513,-2.42,gcc_vacc_fract,0.202
514,-2.42,gcc_vacc_fract,0.2
515,-2.42,gcc_vacc_fract,0.382
516,-2.42,gcc_vacc_fract,0.56
517,-2.42,gcc_vacc_fract,0.166
518,-2.42,gcc_vacc_fract,0.296
519,-2.42,gcc_vacc_fract,0.204
520,-2.2266666666666666,gcc_vacc_fract,0.68
521,-2.2266666666666666,gcc_vacc_fract,0.332
522,-2.2266666666666666,gcc_vacc_fract,0.42
523,-2.2266666666666666,gcc_vacc_fract,0.45
524,-2.2266666666666666,gcc_vacc_fract,0.454
525,-2.2266666666666666,gcc_vacc_fract,0.272
526,-2.2266666666666666,gcc_vacc_fract,0.496
527,-2.2266666666666666,gcc_vacc_fract,0.402
528,-2.2266666666666666,gcc_vacc_fract,0.604
529,-2.2266666666666666,gcc_vacc_fract,0.668
530,-2.033333333333333,gcc_vacc_fract,0.818
531,-2.033333333333333,gcc_vacc_fract,0.586
532,-2.033333333333333,gcc_vacc_fract,0.758
533,-2.033333333333333,gcc_vacc_fract,0.732
534,-2.033333333333333,gcc_vacc_fract,0.746
535,-2.033333333333333,gcc_vacc_fract,0.672
536,-2.033333333333333,gcc_vacc_fract,0.73
537,-2.033333333333333,gcc_vacc_fract,0.354
538,-2.033333333333333,gcc_vacc_fract,0.456
539,-2.033333333333333,gcc_vacc_fract,0.74
540,-1.84,gcc_vacc_fract,0.842
541,-1.84,gcc_vacc_fract,0.944
542,-1.84,gcc_vacc_fract,0.926
543,-1.84,gcc_vacc_fract,0.972
544,-1.84,gcc_vacc_fract,0.852
545,-1.84,gcc_vacc_fract,0.93
546,-1.84,gcc_vacc_fract,0.742
547,-1.84,gcc_vacc_fract,0.898
548,-1.84,gcc_vacc_fract,0.858
549,-1.84,gcc_vacc_fract,0.856
550,-1.6466666666666667,gcc_vacc_fract,0.984
551,-1.6466666666666667,gcc_vacc_fract,0.946
552,-1.6466666666666667,gcc_vacc_fract,0.87
553,-1.6466666666666667,gcc_vacc_fract,0.99
554,-1.6466666666666667,gcc_vacc_fract,0.934
555,-1.6466666666666667,gcc_vacc_fract,0.97
556,-1.6466666666666667,gcc_vacc_fract,0.978
557,-1.6466666666666667,gcc_vacc_fract,0.724
558,-1.6466666666666667,gcc_vacc_fract,0.94
559,-1.6466666666666667,gcc_vacc_fract,0.896
560,-1.4533333333333334,gcc_vacc_fract,0.942
561,-1.4533333333333334,gcc_vacc_fract,0.996
562,-1.4533333333333334,gcc_vacc_fract,0.99
563,-1.4533333333333334,gcc_vacc_fract,0.998
564,-1.4533333333333334,gcc_vacc_fract,0.996
565,-1.4533333333333334,gcc_vacc_fract,0.966
566,-1.4533333333333334,gcc_vacc_fract,0.978
567,-1.4533333333333334,gcc_vacc_fract,0.972
568,-1.4533333333333334,gcc_vacc_fract,0.978
569,-1.4533333333333334,gcc_vacc_fract,0.956
570,-1.26,gcc_vacc_fract,0.964
571,-1.26,gcc_vacc_fract,0.984
572,-1.26,gcc_vacc_fract,0.976
573,-1.26,gcc_vacc_fract,0.978
574,-1.26,gcc_vacc_fract,0.974
575,-1.26,gcc_vacc_fract,0.984
576,-1.26,gcc_vacc_fract,1.0
577,-1.26,gcc_vacc_fract,0.994
578,-1.26,gcc_vacc_fract,0.99
579,-1.26,gcc_vacc_fract,1.0
580,-1.0666666666666667,gcc_vacc_fract,0.996
581,-1.0666666666666667,gcc_vacc_fract,1.0
582,-1.0666666666666667,gcc_vacc_fract,0.976
583,-1.0666666666666667,gcc_vacc_fract,0.992
584,-1.0666666666666667,gcc_vacc_fract,1.0
585,-1.0666666666666667,gcc_vacc_fract,0.994
586,-1.0666666666666667,gcc_vacc_fract,1.0
587,-1.0666666666666667,gcc_vacc_fract,1.0
588,-1.0666666666666667,gcc_vacc_fract,0.986
589,-1.0666666666666667,gcc_vacc_fract,0.992
590,-0.8733333333333335,gcc_vacc_fract,0.998
591,-0.8733333333333335,gcc_vacc_fract,0.996
592,-0.8733333333333335,gcc_vacc_fract,0.996
593,-0.8733333333333335,gcc_vacc_fract,0.998
594,-0.8733333333333335,gcc_vacc_fract,0.996
595,-0.8733333333333335,gcc_vacc_fract,0.99
596,-0.8733333333333335,gcc_vacc_fract,0.996
597,-0.8733333333333335,gcc_vacc_fract,0.998
598,-0.8733333333333335,gcc_vacc_fract,0.998
599,-0.8733333333333335,gcc_vacc_fract,1.0
600,-0.6800000000000002,gcc_vacc_fract,1.0
601,-0.6800000000000002,gcc_vacc_fract,1.0
602,-0.6800000000000002,gcc_vacc_fract,0.996
603,-0.6800000000000002,gcc_vacc_fract,0.996
604,-0.6800000000000002,gcc_vacc_fract,1.0
605,-0.6800000000000002,gcc_vacc_fract,0.992
606,-0.6800000000000002,gcc_vacc_fract,0.998
607,-0.6800000000000002,gcc_vacc_fract,0.994
608,-0.6800000000000002,gcc_vacc_fract,0.998
609,-0.6800000000000002,gcc_vacc_fract,0.998
610,-0.4866666666666668,gcc_vacc_fract,0.994
611,-0.4866666666666668,gcc_vacc_fract,1.0
612,-0.4866666666666668,gcc_vacc_fract,0.986
613,-0.4866666666666668,gcc_vacc_fract,0.998
614,-0.4866666666666668,gcc_vacc_fract,0.998
615,-0.4866666666666668,gcc_vacc_fract,1.0
616,-0.4866666666666668,gcc_vacc_fract,1.0
617,-0.4866666666666668,gcc_vacc_fract,1.0
618,-0.4866666666666668,gcc_vacc_fract,0.998
619,-0.4866666666666668,gcc_vacc_fract,1.0
