,log_10_rew_prob,variable,value
483,-3.0,gcc_vacc_fract,0.0975
484,-3.0,gcc_vacc_fract,0.1275
485,-3.0,gcc_vacc_fract,0.125
486,-3.0,gcc_vacc_fract,0.205
487,-3.0,gcc_vacc_fract,0.105
488,-3.0,gcc_vacc_fract,0.1425
489,-3.0,gcc_vacc_fract,0.1075
490,-2.8066666666666666,gcc_vacc_fract,0.11
491,-2.8066666666666666,gcc_vacc_fract,0.19
492,-2.8066666666666666,gcc_vacc_fract,0.1375
493,-2.8066666666666666,gcc_vacc_fract,0.1075
494,-2.8066666666666666,gcc_vacc_fract,0.125
495,-2.8066666666666666,gcc_vacc_fract,0.1875
496,-2.8066666666666666,gcc_vacc_fract,0.1375
497,-2.8066666666666666,gcc_vacc_fract,0.1475
498,-2.8066666666666666,gcc_vacc_fract,0.1875
499,-2.8066666666666666,gcc_vacc_fract,0.1125
500,-2.6133333333333333,gcc_vacc_fract,0.1925
501,-2.6133333333333333,gcc_vacc_fract,0.075
502,-2.6133333333333333,gcc_vacc_fract,0.115
503,-2.6133333333333333,gcc_vacc_fract,0.1625
504,-2.6133333333333333,gcc_vacc_fract,0.0825
505,-2.6133333333333333,gcc_vacc_fract,0.2175
506,-2.6133333333333333,gcc_vacc_fract,0.1
507,-2.6133333333333333,gcc_vacc_fract,0.17
508,-2.6133333333333333,gcc_vacc_fract,0.135
509,-2.6133333333333333,gcc_vacc_fract,0.1075
510,-2.42,gcc_vacc_fract,0.195
511,-2.42,gcc_vacc_fract,0.1975
512,-2.42,gcc_vacc_fract,0.0975
513,-2.42,gcc_vacc_fract,0.4675
514,-2.42,gcc_vacc_fract,0.115
515,-2.42,gcc_vacc_fract,0.1875
516,-2.42,gcc_vacc_fract,0.135
517,-2.42,gcc_vacc_fract,0.18
518,-2.42,gcc_vacc_fract,0.2575
519,-2.42,gcc_vacc_fract,0.095
520,-2.2266666666666666,gcc_vacc_fract,0.1175
521,-2.2266666666666666,gcc_vacc_fract,0.2025
522,-2.2266666666666666,gcc_vacc_fract,0.2075
523,-2.2266666666666666,gcc_vacc_fract,0.13
524,-2.2266666666666666,gcc_vacc_fract,0.195
525,-2.2266666666666666,gcc_vacc_fract,0.0975
526,-2.2266666666666666,gcc_vacc_fract,0.3725
527,-2.2266666666666666,gcc_vacc_fract,0.245
528,-2.2266666666666666,gcc_vacc_fract,0.1325
529,-2.2266666666666666,gcc_vacc_fract,0.205
530,-2.033333333333333,gcc_vacc_fract,0.2025
531,-2.033333333333333,gcc_vacc_fract,0.195
532,-2.033333333333333,gcc_vacc_fract,0.115
533,-2.033333333333333,gcc_vacc_fract,0.255
534,-2.033333333333333,gcc_vacc_fract,0.15
535,-2.033333333333333,gcc_vacc_fract,0.2775
536,-2.033333333333333,gcc_vacc_fract,0.585
537,-2.033333333333333,gcc_vacc_fract,0.28
538,-2.033333333333333,gcc_vacc_fract,0.2075
539,-2.033333333333333,gcc_vacc_fract,0.36
540,-1.84,gcc_vacc_fract,0.47
541,-1.84,gcc_vacc_fract,0.255
542,-1.84,gcc_vacc_fract,0.2575
543,-1.84,gcc_vacc_fract,0.505
544,-1.84,gcc_vacc_fract,0.74
545,-1.84,gcc_vacc_fract,0.6775
546,-1.84,gcc_vacc_fract,0.2175
547,-1.84,gcc_vacc_fract,0.3275
548,-1.84,gcc_vacc_fract,0.3775
549,-1.84,gcc_vacc_fract,0.19
550,-1.6466666666666667,gcc_vacc_fract,0.7175
551,-1.6466666666666667,gcc_vacc_fract,0.67
552,-1.6466666666666667,gcc_vacc_fract,0.75
553,-1.6466666666666667,gcc_vacc_fract,0.2975
554,-1.6466666666666667,gcc_vacc_fract,0.5
555,-1.6466666666666667,gcc_vacc_fract,0.4675
556,-1.6466666666666667,gcc_vacc_fract,0.405
557,-1.6466666666666667,gcc_vacc_fract,0.5075
558,-1.6466666666666667,gcc_vacc_fract,0.64
559,-1.6466666666666667,gcc_vacc_fract,0.79
560,-1.4533333333333334,gcc_vacc_fract,0.825
561,-1.4533333333333334,gcc_vacc_fract,0.7675
562,-1.4533333333333334,gcc_vacc_fract,0.9325
563,-1.4533333333333334,gcc_vacc_fract,0.8875
564,-1.4533333333333334,gcc_vacc_fract,0.825
565,-1.4533333333333334,gcc_vacc_fract,0.745
566,-1.4533333333333334,gcc_vacc_fract,0.9
567,-1.4533333333333334,gcc_vacc_fract,0.835
568,-1.4533333333333334,gcc_vacc_fract,0.8725
569,-1.4533333333333334,gcc_vacc_fract,0.825
570,-1.26,gcc_vacc_fract,0.86
571,-1.26,gcc_vacc_fract,0.9425
572,-1.26,gcc_vacc_fract,0.9325
573,-1.26,gcc_vacc_fract,0.9075
574,-1.26,gcc_vacc_fract,0.9325
575,-1.26,gcc_vacc_fract,0.83
576,-1.26,gcc_vacc_fract,0.9275
577,-1.26,gcc_vacc_fract,0.9625
578,-1.26,gcc_vacc_fract,0.9075
579,-1.26,gcc_vacc_fract,0.805
580,-1.0666666666666667,gcc_vacc_fract,0.95
581,-1.0666666666666667,gcc_vacc_fract,0.9775
582,-1.0666666666666667,gcc_vacc_fract,0.96
583,-1.0666666666666667,gcc_vacc_fract,0.95
584,-1.0666666666666667,gcc_vacc_fract,0.925
585,-1.0666666666666667,gcc_vacc_fract,0.985
586,-1.0666666666666667,gcc_vacc_fract,0.9275
587,-1.0666666666666667,gcc_vacc_fract,0.9675
588,-1.0666666666666667,gcc_vacc_fract,0.99
589,-1.0666666666666667,gcc_vacc_fract,0.9575
590,-0.8733333333333335,gcc_vacc_fract,0.94
591,-0.8733333333333335,gcc_vacc_fract,0.97
592,-0.8733333333333335,gcc_vacc_fract,0.965
